chauffageemissionid,chauffageid,begesid,co2emischauffage,datedebut,datefin,rank
3694,2,120,19.132428522463538,2023-12-26,2023-12-26,5
3695,1,120,14.422711667887175,2023-12-27,2023-12-27,4
3696,2,120,9.247508667773634,2023-12-28,2023-12-28,5
3697,8,120,5.008734073735953,2023-12-29,2023-12-29,3
3698,5,120,12.125942715846241,2023-12-30,2023-12-30,4
3699,3,120,7.072880054134859,2023-12-31,2023-12-31,2
3700,7,120,22.032634353381656,2024-01-01,2024-01-01,5
3701,5,120,9.091571126764165,2024-01-02,2024-01-02,2
3702,4,120,27.5935614769543,2024-01-03,2024-01-03,4
3703,3,120,7.1977205707622955,2024-01-04,2024-01-04,2
3704,7,120,20.75412946321848,2024-01-05,2024-01-05,2
3705,1,120,18.309380351772987,2024-01-06,2024-01-06,4
3706,6,120,23.625052084819746,2024-01-07,2024-01-07,5
3707,4,120,27.62193920227378,2024-01-08,2024-01-08,1
3708,3,120,13.744485172183019,2024-01-09,2024-01-09,5
3709,7,120,9.142547819323315,2024-01-10,2024-01-10,3
3710,4,120,9.149405832725293,2024-01-11,2024-01-11,3
3711,6,120,5.465882459256397,2024-01-12,2024-01-12,4
3712,2,120,22.10048057736488,2024-01-13,2024-01-13,1
3713,1,120,20.606187363335604,2024-01-14,2024-01-14,1
3714,2,120,14.21274605764439,2024-01-15,2024-01-15,5
3715,3,120,27.32122892945589,2024-01-16,2024-01-16,2
3716,7,120,20.75014731972347,2024-01-17,2024-01-17,4
3717,5,120,17.354507545057597,2024-01-18,2024-01-18,2
3718,6,120,5.85918852195854,2024-01-19,2024-01-19,1
3719,4,120,4.49514727225055,2024-01-20,2024-01-20,4
3720,1,120,25.759420222237864,2024-01-21,2024-01-21,3
3721,2,121,24.510376006947663,2023-12-11,2023-12-11,1
3722,7,121,29.76996652254398,2023-12-12,2023-12-12,1
3723,8,121,3.3704781058780706,2023-12-13,2023-12-13,4
3724,4,121,16.502100424920595,2023-12-14,2023-12-14,1
3725,2,121,4.930128737055112,2023-12-15,2023-12-15,5
3726,5,121,10.134480385232305,2023-12-16,2023-12-16,3
3727,7,121,20.42847448678838,2023-12-17,2023-12-17,5
3728,3,121,23.58690461558986,2023-12-18,2023-12-18,2
3729,6,121,6.184898339993344,2023-12-19,2023-12-19,4
3730,1,121,6.461659328788221,2023-12-20,2023-12-20,2
3731,7,121,21.47873010348345,2023-12-21,2023-12-21,5
3732,5,121,14.467470032059367,2023-12-22,2023-12-22,2
3733,6,121,24.61405305742017,2023-12-23,2023-12-23,4
3734,4,121,22.874433499828683,2023-12-24,2023-12-24,1
3735,4,121,1.9928845115773106,2023-12-25,2023-12-25,4
3736,5,121,12.253824626352916,2023-12-26,2023-12-26,2
3737,4,121,21.298503717919626,2023-12-27,2023-12-27,5
3738,1,121,21.134580023911724,2023-12-28,2023-12-28,5
3739,6,121,8.876001064942173,2023-12-29,2023-12-29,1
3740,8,121,20.83573966744541,2023-12-30,2023-12-30,4
3741,8,121,27.733088630592228,2023-12-31,2023-12-31,1
3742,7,121,4.429339353996196,2024-01-01,2024-01-01,5
3743,2,121,19.26785145234507,2024-01-02,2024-01-02,4
3744,7,121,20.761945593213674,2024-01-03,2024-01-03,1
3745,1,121,5.409051862464802,2024-01-04,2024-01-04,1
3746,7,121,6.608676015165509,2024-01-05,2024-01-05,5
3747,7,121,8.068057538191216,2024-01-06,2024-01-06,4
3748,1,121,18.11770431522611,2024-01-07,2024-01-07,3
3749,4,121,9.138085971042795,2024-01-08,2024-01-08,5
3750,2,121,3.36839260936404,2024-01-09,2024-01-09,3
3751,1,121,29.780112758561877,2024-01-10,2024-01-10,3
3752,8,122,23.087823597314625,2023-05-31,2023-05-31,4
3753,8,122,10.217949965616663,2023-06-01,2023-06-01,1
3754,4,122,17.327822982106326,2023-06-02,2023-06-02,1
3755,7,122,28.903131974513173,2023-06-03,2023-06-03,2
3756,7,122,7.9936826934076715,2023-06-04,2023-06-04,2
3757,4,122,23.476261071231722,2023-06-05,2023-06-05,5
3758,2,122,2.545999049027857,2023-06-06,2023-06-06,2
3759,2,122,23.358912053306845,2023-06-07,2023-06-07,4
3760,1,122,27.841587488419115,2023-06-08,2023-06-08,4
3761,4,122,12.673393114535338,2023-06-09,2023-06-09,4
3762,2,122,8.970979116691929,2023-06-10,2023-06-10,1
3763,5,122,8.150319963276322,2023-06-11,2023-06-11,4
3764,2,122,18.33093558468267,2023-06-12,2023-06-12,4
3765,1,122,11.107043405925172,2023-06-13,2023-06-13,1
3766,2,122,21.672029929909048,2023-06-14,2023-06-14,4
3767,2,122,25.728073189672575,2023-06-15,2023-06-15,1
3768,4,122,16.34455427682002,2023-06-16,2023-06-16,5
3769,1,122,24.4974712763005,2023-06-17,2023-06-17,5
3770,4,122,2.3107339961649327,2023-06-18,2023-06-18,1
3771,6,122,26.67496714653564,2023-06-19,2023-06-19,4
3772,6,122,26.61706941022535,2023-06-20,2023-06-20,3
3773,8,122,28.105050764978557,2023-06-21,2023-06-21,4
3774,2,122,14.997446399592642,2023-06-22,2023-06-22,2
3775,6,122,19.434486676895357,2023-06-23,2023-06-23,5
3776,8,122,8.123989344123618,2023-06-24,2023-06-24,1
3777,8,122,14.913358319652495,2023-06-25,2023-06-25,5
3778,4,122,18.271349654379218,2023-06-26,2023-06-26,3
3779,8,122,19.128798640148897,2023-06-27,2023-06-27,3
3780,1,122,9.925693231468303,2023-06-28,2023-06-28,2
3781,3,122,9.793752648571546,2023-06-29,2023-06-29,3
3782,3,122,26.16201570315691,2023-06-30,2023-06-30,2
3783,6,123,16.698816330087737,2023-10-27,2023-10-27,1
3784,4,123,23.54565594378895,2023-10-28,2023-10-28,4
3785,4,123,23.543929845028238,2023-10-29,2023-10-29,3
3786,6,123,3.4022566175789866,2023-10-30,2023-10-30,3
3787,7,123,14.031925941616759,2023-10-31,2023-10-31,4
3788,7,123,12.648348896076389,2023-11-01,2023-11-01,2
3789,2,123,2.115022264831098,2023-11-02,2023-11-02,4
3790,5,123,17.401247848523376,2023-11-03,2023-11-03,5
3791,3,123,21.679645809402903,2023-11-04,2023-11-04,5
3792,3,123,28.531393048360393,2023-11-05,2023-11-05,5
3793,4,123,8.762876956211393,2023-11-06,2023-11-06,1
3794,6,123,4.851728932805671,2023-11-07,2023-11-07,1
3795,4,123,12.799225750213301,2023-11-08,2023-11-08,5
3796,3,123,8.00186719100215,2023-11-09,2023-11-09,3
3797,7,123,27.958092950693604,2023-11-10,2023-11-10,1
3798,4,123,14.33354619491501,2023-11-11,2023-11-11,2
3799,1,123,29.70565653830695,2023-11-12,2023-11-12,5
3800,8,123,4.533392015711698,2023-11-13,2023-11-13,1
3801,1,123,18.50214224197344,2023-11-14,2023-11-14,4
3802,8,123,10.811637247188358,2023-11-15,2023-11-15,3
3803,1,123,27.442661722317215,2023-11-16,2023-11-16,1
3804,8,123,2.5245857889972583,2023-11-17,2023-11-17,2
3805,5,123,16.168656598316158,2023-11-18,2023-11-18,2
3806,4,123,25.151430796677115,2023-11-19,2023-11-19,2
3807,4,123,14.243091315111451,2023-11-20,2023-11-20,3
3808,2,123,15.289117670408315,2023-11-21,2023-11-21,5
3809,6,123,5.22858968408106,2023-11-22,2023-11-22,1
3810,8,123,22.13281072797179,2023-11-23,2023-11-23,3
3811,1,123,25.07997886260835,2023-11-24,2023-11-24,4
3812,6,123,25.126708066103436,2023-11-25,2023-11-25,2
3813,1,123,2.825353522527419,2023-11-26,2023-11-26,3
3814,7,124,27.502344876313803,2023-02-28,2023-02-28,1
3815,3,124,17.34682445712748,2023-03-01,2023-03-01,4
3816,2,124,9.88526881636426,2023-03-02,2023-03-02,2
3817,2,124,4.703289646559383,2023-03-03,2023-03-03,4
3818,5,124,7.2760487294989415,2023-03-04,2023-03-04,4
3819,6,124,22.121187083765353,2023-03-05,2023-03-05,4
3820,4,124,28.536672042022005,2023-03-06,2023-03-06,5
3821,6,124,24.090324026233148,2023-03-07,2023-03-07,1
3822,6,124,16.25081418701683,2023-03-08,2023-03-08,4
3823,5,124,15.19534680486469,2023-03-09,2023-03-09,1
3824,4,124,7.530005692416547,2023-03-10,2023-03-10,3
3825,3,124,9.113367399249455,2023-03-11,2023-03-11,1
3826,8,124,2.225700024325287,2023-03-12,2023-03-12,5
3827,1,124,1.147392653340436,2023-03-13,2023-03-13,3
3828,2,124,9.800142126827646,2023-03-14,2023-03-14,1
3829,3,124,3.232766666054989,2023-03-15,2023-03-15,2
3830,3,124,11.873465507866195,2023-03-16,2023-03-16,2
3831,6,124,11.604699419572325,2023-03-17,2023-03-17,5
3832,1,124,7.74575703988921,2023-03-18,2023-03-18,5
3833,6,124,17.603187902695577,2023-03-19,2023-03-19,4
3834,5,124,29.832469578880033,2023-03-20,2023-03-20,4
3835,1,124,1.6614319592698503,2023-03-21,2023-03-21,4
3836,1,124,3.6911085747026084,2023-03-22,2023-03-22,1
3837,2,124,24.281821932443286,2023-03-23,2023-03-23,4
3838,5,124,2.994046483259524,2023-03-24,2023-03-24,5
3839,6,124,13.953416093944304,2023-03-25,2023-03-25,5
3840,3,124,5.074619586607743,2023-03-26,2023-03-26,4
3841,8,124,12.815436605571884,2023-03-27,2023-03-27,2
3842,3,124,12.637035463574257,2023-03-28,2023-03-28,2
3843,3,124,26.392327864822786,2023-03-29,2023-03-29,2
3844,2,124,29.16526384369927,2023-03-30,2023-03-30,4
3845,3,125,27.58929010804113,2023-12-14,2023-12-14,4
3846,1,125,3.9820634458571647,2023-12-15,2023-12-15,2
3847,5,125,22.05230342556495,2023-12-16,2023-12-16,4
3848,3,125,1.2630653071098965,2023-12-17,2023-12-17,5
3849,3,125,24.633152229463963,2023-12-18,2023-12-18,3
3850,1,125,25.45998166108799,2023-12-19,2023-12-19,4
3851,4,125,7.115497300138337,2023-12-20,2023-12-20,1
3852,1,125,7.273943557304213,2023-12-21,2023-12-21,2
3853,1,125,2.599668326153946,2023-12-22,2023-12-22,5
3854,4,125,16.15096079669713,2023-12-23,2023-12-23,5
3855,5,125,10.874563945166718,2023-12-24,2023-12-24,2
3856,3,125,20.60606183218939,2023-12-25,2023-12-25,4
3857,7,125,2.302021827211548,2023-12-26,2023-12-26,1
3858,2,125,11.573002845538454,2023-12-27,2023-12-27,1
3859,5,125,9.22186313678083,2023-12-28,2023-12-28,5
3860,1,125,23.13133256835668,2023-12-29,2023-12-29,3
3861,6,125,9.667109908415116,2023-12-30,2023-12-30,3
3862,5,125,14.893788533069802,2023-12-31,2023-12-31,2
3863,8,125,7.3308954467077285,2024-01-01,2024-01-01,1
3864,1,125,15.94136341912538,2024-01-02,2024-01-02,3
3865,2,125,23.498592366748795,2024-01-03,2024-01-03,4
3866,8,125,10.583158789184614,2024-01-04,2024-01-04,2
3867,6,125,2.3828673409751016,2024-01-05,2024-01-05,1
3868,8,125,12.944624860094471,2024-01-06,2024-01-06,5
3869,6,125,16.158935668543304,2024-01-07,2024-01-07,3
3870,6,125,24.33732110158866,2024-01-08,2024-01-08,4
3871,2,125,16.786376319968983,2024-01-09,2024-01-09,1
3872,5,125,9.534516150282078,2024-01-10,2024-01-10,5
3873,7,125,27.489163943563767,2024-01-11,2024-01-11,1
3874,5,125,16.650004965563436,2024-01-12,2024-01-12,5
3875,2,125,27.524403900534704,2024-01-13,2024-01-13,4
3876,7,126,3.4464201254524447,2023-06-02,2023-06-02,5
3877,6,126,24.576772094286635,2023-06-03,2023-06-03,2
3878,4,126,27.09038536090746,2023-06-04,2023-06-04,2
3879,4,126,10.671672955670143,2023-06-05,2023-06-05,5
3880,4,126,14.193290313089925,2023-06-06,2023-06-06,5
3881,7,126,27.886317291283756,2023-06-07,2023-06-07,5
3882,1,126,19.30042989758737,2023-06-08,2023-06-08,5
3883,1,126,7.602846467552927,2023-06-09,2023-06-09,2
3884,1,126,1.9158467164382431,2023-06-10,2023-06-10,4
3885,2,126,22.137505048220554,2023-06-11,2023-06-11,3
3886,7,126,15.680665444956073,2023-06-12,2023-06-12,5
3887,3,126,9.245719103298306,2023-06-13,2023-06-13,4
3888,2,126,6.827127451160898,2023-06-14,2023-06-14,3
3889,7,126,10.569157610548483,2023-06-15,2023-06-15,3
3890,1,126,25.133206679143154,2023-06-16,2023-06-16,2
3891,3,126,13.741389262968237,2023-06-17,2023-06-17,1
3892,5,126,24.588069346351467,2023-06-18,2023-06-18,3
3893,3,126,28.957944005633006,2023-06-19,2023-06-19,3
3894,3,126,26.866477002038348,2023-06-20,2023-06-20,1
3895,5,126,1.1867726762050415,2023-06-21,2023-06-21,2
3896,2,126,4.320326251502678,2023-06-22,2023-06-22,1
3897,1,126,14.572615376063393,2023-06-23,2023-06-23,3
3898,7,126,7.108894336872537,2023-06-24,2023-06-24,4
3899,5,126,1.9692074782451041,2023-06-25,2023-06-25,3
3900,2,126,5.192154148093744,2023-06-26,2023-06-26,4
3901,3,126,18.822602016007693,2023-06-27,2023-06-27,1
3902,4,126,11.930433916515186,2023-06-28,2023-06-28,1
3903,3,126,8.531333633047758,2023-06-29,2023-06-29,1
3904,2,126,10.680080161502024,2023-06-30,2023-06-30,1
3905,5,126,9.195777302747794,2023-07-01,2023-07-01,5
3906,3,126,22.34910283700972,2023-07-02,2023-07-02,5
3907,2,127,4.601715827876637,2023-11-09,2023-11-09,2
3908,5,127,21.553906362876937,2023-11-10,2023-11-10,5
3909,7,127,22.004237866009664,2023-11-11,2023-11-11,5
3910,1,127,13.809911922234893,2023-11-12,2023-11-12,5
3911,2,127,24.41121874273704,2023-11-13,2023-11-13,2
3912,2,127,23.730109815726962,2023-11-14,2023-11-14,1
3913,8,127,26.0938191316541,2023-11-15,2023-11-15,4
3914,2,127,4.063358663257486,2023-11-16,2023-11-16,5
3915,2,127,22.91587410923767,2023-11-17,2023-11-17,5
3916,4,127,16.000713057082642,2023-11-18,2023-11-18,1
3917,8,127,10.896401336694833,2023-11-19,2023-11-19,4
3918,3,127,28.106073211712232,2023-11-20,2023-11-20,3
3919,2,127,12.740550784209344,2023-11-21,2023-11-21,5
3920,4,127,4.625262768088462,2023-11-22,2023-11-22,3
3921,7,127,7.524614922267686,2023-11-23,2023-11-23,5
3922,3,127,14.759676606818122,2023-11-24,2023-11-24,4
3923,2,127,28.84296151723071,2023-11-25,2023-11-25,3
3924,1,127,27.204056341359873,2023-11-26,2023-11-26,5
3925,8,127,26.26221749231671,2023-11-27,2023-11-27,2
3926,3,127,25.492645360178702,2023-11-28,2023-11-28,3
3927,2,127,23.19770029688326,2023-11-29,2023-11-29,1
3928,2,127,15.656359184486254,2023-11-30,2023-11-30,1
3929,3,127,13.775596906607827,2023-12-01,2023-12-01,5
3930,3,127,23.81138281871266,2023-12-02,2023-12-02,3
3931,4,127,4.053472131090679,2023-12-03,2023-12-03,3
3932,4,127,13.787939191807668,2023-12-04,2023-12-04,5
3933,3,127,21.650742516106675,2023-12-05,2023-12-05,4
3934,1,127,3.7779547144166186,2023-12-06,2023-12-06,1
3935,8,127,24.56435494214731,2023-12-07,2023-12-07,2
3936,8,127,24.092399169493035,2023-12-08,2023-12-08,3
3937,4,127,28.186684904367457,2023-12-09,2023-12-09,1
3938,1,128,28.564284632637214,2023-03-29,2023-03-29,5
3939,7,128,26.982247435416976,2023-03-30,2023-03-30,2
3940,4,128,1.7232782677916674,2023-03-31,2023-03-31,1
3941,4,128,14.507969008595952,2023-04-01,2023-04-01,4
3942,4,128,2.3282757046870133,2023-04-02,2023-04-02,1
3943,8,128,11.612096966469792,2023-04-03,2023-04-03,3
3944,2,128,20.586848135226433,2023-04-04,2023-04-04,2
3945,4,128,15.480295401456322,2023-04-05,2023-04-05,4
3946,8,128,13.303372275939207,2023-04-06,2023-04-06,3
3947,3,128,25.287679411336057,2023-04-07,2023-04-07,4
3948,4,128,7.823851108780703,2023-04-08,2023-04-08,3
3949,4,128,6.864458319131514,2023-04-09,2023-04-09,2
3950,5,128,16.597633204226405,2023-04-10,2023-04-10,2
3951,4,128,17.38282056774515,2023-04-11,2023-04-11,5
3952,7,128,23.448321358736923,2023-04-12,2023-04-12,2
3953,5,128,19.126210572425364,2023-04-13,2023-04-13,2
3954,8,128,9.437997138921602,2023-04-14,2023-04-14,2
3955,6,128,25.534298996527202,2023-04-15,2023-04-15,5
3956,6,128,26.75218780135043,2023-04-16,2023-04-16,1
3957,2,128,11.209646087892615,2023-04-17,2023-04-17,2
3958,1,128,2.0431099220128033,2023-04-18,2023-04-18,5
3959,1,128,11.320325432545703,2023-04-19,2023-04-19,1
3960,2,128,29.93874079116707,2023-04-20,2023-04-20,3
3961,6,128,8.891800654099526,2023-04-21,2023-04-21,1
3962,6,128,14.594408583864567,2023-04-22,2023-04-22,3
3963,5,128,11.773412037103208,2023-04-23,2023-04-23,4
3964,4,128,5.144393937664289,2023-04-24,2023-04-24,5
3965,7,128,23.976414196419835,2023-04-25,2023-04-25,3
3966,2,128,28.341421167835694,2023-04-26,2023-04-26,4
3967,8,128,2.849178553281709,2023-04-27,2023-04-27,2
3968,4,128,22.244453134786998,2023-04-28,2023-04-28,5
3969,3,129,9.140012800750435,2023-08-06,2023-08-06,1
3970,5,129,2.3089301098276023,2023-08-07,2023-08-07,1
3971,2,129,14.894068793730051,2023-08-08,2023-08-08,3
3972,1,129,24.29649501093625,2023-08-09,2023-08-09,3
3973,6,129,19.795508490524092,2023-08-10,2023-08-10,4
3974,3,129,11.612449059818303,2023-08-11,2023-08-11,1
3975,1,129,12.890365914816005,2023-08-12,2023-08-12,1
3976,7,129,22.135020666109067,2023-08-13,2023-08-13,5
3977,3,129,7.268658005178904,2023-08-14,2023-08-14,5
3978,8,129,14.525579144540766,2023-08-15,2023-08-15,5
3979,6,129,15.208799938887497,2023-08-16,2023-08-16,5
3980,3,129,2.146210838248384,2023-08-17,2023-08-17,2
3981,7,129,24.974649259874443,2023-08-18,2023-08-18,5
3982,4,129,22.467048778344264,2023-08-19,2023-08-19,5
3983,7,129,17.061323949042958,2023-08-20,2023-08-20,1
3984,4,129,19.44727904268126,2023-08-21,2023-08-21,3
3985,8,129,13.749724649506637,2023-08-22,2023-08-22,2
3986,7,129,6.57730435743015,2023-08-23,2023-08-23,1
3987,1,129,1.1050132768343501,2023-08-24,2023-08-24,2
3988,7,129,27.709755130484815,2023-08-25,2023-08-25,5
3989,6,129,12.675222503951174,2023-08-26,2023-08-26,5
3990,5,129,27.189854633070198,2023-08-27,2023-08-27,3
3991,8,129,12.817175544831725,2023-08-28,2023-08-28,4
3992,5,129,7.049229988514311,2023-08-29,2023-08-29,1
3993,7,129,22.306997168075732,2023-08-30,2023-08-30,3
3994,8,129,12.12208891401083,2023-08-31,2023-08-31,4
3995,8,129,2.549251701104904,2023-09-01,2023-09-01,2
3996,5,129,24.377554164188574,2023-09-02,2023-09-02,1
3997,6,129,7.131539481596823,2023-09-03,2023-09-03,3
3998,7,129,10.61704538087609,2023-09-04,2023-09-04,3
3999,3,129,24.6790894652129,2023-09-05,2023-09-05,3
4000,4,130,22.406850210510814,2023-04-22,2023-04-22,4
4001,8,130,29.407450028859483,2023-04-23,2023-04-23,1
4002,4,130,28.713613548368492,2023-04-24,2023-04-24,5
4003,4,130,15.720451345188044,2023-04-25,2023-04-25,5
4004,4,130,23.867661125517927,2023-04-26,2023-04-26,4
4005,7,130,8.761069714154686,2023-04-27,2023-04-27,1
4006,6,130,25.931440243809522,2023-04-28,2023-04-28,3
4007,7,130,20.11216157568598,2023-04-29,2023-04-29,3
4008,2,130,12.84146535842524,2023-04-30,2023-04-30,1
4009,5,130,18.66114535649226,2023-05-01,2023-05-01,1
4010,8,130,18.524735355677915,2023-05-02,2023-05-02,4
4011,8,130,11.268441409835106,2023-05-03,2023-05-03,5
4012,6,130,8.141903849092575,2023-05-04,2023-05-04,1
4013,2,130,12.929566402146204,2023-05-05,2023-05-05,3
4014,8,130,26.919363000176705,2023-05-06,2023-05-06,3
4015,7,130,22.937631620057953,2023-05-07,2023-05-07,2
4016,7,130,27.7476948419986,2023-05-08,2023-05-08,2
4017,8,130,29.973554831783108,2023-05-09,2023-05-09,1
4018,7,130,1.1373201172153704,2023-05-10,2023-05-10,5
4019,8,130,12.817890014446238,2023-05-11,2023-05-11,3
4020,2,130,22.752297402088644,2023-05-12,2023-05-12,5
4021,8,130,17.21067970505252,2023-05-13,2023-05-13,4
4022,5,130,26.25406049768011,2023-05-14,2023-05-14,1
4023,8,130,17.985081493675914,2023-05-15,2023-05-15,5
4024,3,130,12.243418309796736,2023-05-16,2023-05-16,1
4025,1,130,1.9377972625738253,2023-05-17,2023-05-17,1
4026,6,130,1.7405942326347645,2023-05-18,2023-05-18,2
4027,3,130,22.708663062636596,2023-05-19,2023-05-19,1
4028,8,130,18.615623172909117,2023-05-20,2023-05-20,5
4029,2,130,5.8147650124620025,2023-05-21,2023-05-21,3
4030,3,130,22.185264173933746,2023-05-22,2023-05-22,2
4031,2,131,8.37180205705142,2023-06-04,2023-06-04,3
4032,5,131,15.710449607006183,2023-06-05,2023-06-05,4
4033,4,131,16.836036301364057,2023-06-06,2023-06-06,4
4034,6,131,3.379759239312397,2023-06-07,2023-06-07,1
4035,2,131,16.5267433193036,2023-06-08,2023-06-08,2
4036,4,131,23.666996891458552,2023-06-09,2023-06-09,1
4037,6,131,16.777176609207572,2023-06-10,2023-06-10,2
4038,1,131,8.576133974449625,2023-06-11,2023-06-11,5
4039,8,131,26.787850554485658,2023-06-12,2023-06-12,5
4040,3,131,1.5389578472543,2023-06-13,2023-06-13,5
4041,5,131,7.707265025001007,2023-06-14,2023-06-14,4
4042,4,131,16.726432851672442,2023-06-15,2023-06-15,1
4043,2,131,13.34863089006718,2023-06-16,2023-06-16,2
4044,2,131,14.952676597027008,2023-06-17,2023-06-17,2
4045,3,131,25.28770893015752,2023-06-18,2023-06-18,4
4046,4,131,24.401459938231575,2023-06-19,2023-06-19,2
4047,3,131,5.687314568980451,2023-06-20,2023-06-20,1
4048,1,131,26.57225561003572,2023-06-21,2023-06-21,2
4049,8,131,11.78755770432607,2023-06-22,2023-06-22,2
4050,6,131,13.033818788753186,2023-06-23,2023-06-23,1
4051,3,131,25.650197838220787,2023-06-24,2023-06-24,4
4052,5,131,7.047838659698058,2023-06-25,2023-06-25,2
4053,5,131,9.592475926761896,2023-06-26,2023-06-26,5
4054,7,131,29.21653933397732,2023-06-27,2023-06-27,4
4055,4,131,9.02821184066697,2023-06-28,2023-06-28,5
4056,7,131,3.2688231595733264,2023-06-29,2023-06-29,4
4057,7,131,11.693724927742768,2023-06-30,2023-06-30,5
4058,7,131,23.168418121564976,2023-07-01,2023-07-01,2
4059,4,131,7.829876670664755,2023-07-02,2023-07-02,4
4060,2,131,1.9015416911615217,2023-07-03,2023-07-03,1
4061,1,131,27.88770764351366,2023-07-04,2023-07-04,2
4062,6,132,24.903203795821508,2023-07-09,2023-07-09,1
4063,8,132,23.27394377925042,2023-07-10,2023-07-10,4
4064,2,132,12.378892857367406,2023-07-11,2023-07-11,3
4065,2,132,14.643721974988004,2023-07-12,2023-07-12,4
4066,7,132,16.455923125632808,2023-07-13,2023-07-13,3
4067,3,132,6.901267543092715,2023-07-14,2023-07-14,3
4068,4,132,18.577574294533918,2023-07-15,2023-07-15,5
4069,4,132,10.643178067160608,2023-07-16,2023-07-16,3
4070,1,132,8.447542520205788,2023-07-17,2023-07-17,4
4071,1,132,19.048423316795212,2023-07-18,2023-07-18,4
4072,1,132,10.610047940793832,2023-07-19,2023-07-19,1
4073,2,132,15.906112286354794,2023-07-20,2023-07-20,1
4074,6,132,21.457340588774606,2023-07-21,2023-07-21,3
4075,1,132,21.62715672822118,2023-07-22,2023-07-22,3
4076,1,132,6.486917668106727,2023-07-23,2023-07-23,1
4077,4,132,5.719794671785009,2023-07-24,2023-07-24,4
4078,1,132,4.490518552331094,2023-07-25,2023-07-25,5
4079,8,132,29.086750724679117,2023-07-26,2023-07-26,4
4080,3,132,22.487476160499828,2023-07-27,2023-07-27,3
4081,2,132,25.354706353365444,2023-07-28,2023-07-28,1
4082,3,132,9.219477574901044,2023-07-29,2023-07-29,4
4083,2,132,18.38046300425142,2023-07-30,2023-07-30,4
4084,3,132,23.361236304882965,2023-07-31,2023-07-31,1
4085,8,132,21.238458140187596,2023-08-01,2023-08-01,1
