alimentationemissionid,alimentid,begesid,co2emisalimentation,datedebut,datefin,rank
3632,10,412,3.608634416698,2023-08-17,2023-08-17,1
3633,12,412,1.9852583192115092,2023-08-23,2023-08-23,3
3634,10,412,1.651691940171626,2023-08-25,2023-08-25,3
3635,10,412,7.04652292601223,2023-08-27,2023-08-27,2
3636,12,412,15.204023346874752,2023-08-28,2023-08-28,3
3637,10,413,15.888182420090253,2023-09-02,2023-09-02,4
3638,10,413,11.913420051279655,2023-09-04,2023-09-04,1
3639,12,413,7.489379588223002,2023-09-05,2023-09-05,3
3640,10,413,0.8199981855241749,2023-09-14,2023-09-14,4
3641,10,413,4.625462510398653,2023-09-16,2023-09-16,2
3642,10,413,4.935111134795163,2023-09-17,2023-09-17,1
3643,10,413,7.750470933710095,2023-09-19,2023-09-19,2
3644,12,413,3.4510563553625078,2023-09-22,2023-09-22,5
3645,10,413,10.362800598582545,2023-09-23,2023-09-23,1
3646,10,413,2.2566468651370646,2023-09-24,2023-09-24,4
3647,12,413,1.6293253972214092,2023-09-26,2023-09-26,5
3648,11,414,10.383651720015964,2023-09-30,2023-09-30,5
3649,11,414,16.982316177732173,2023-10-03,2023-10-03,2
3650,11,414,3.075045696317375,2023-10-05,2023-10-05,4
3651,11,414,15.969821634854082,2023-10-06,2023-10-06,1
3652,11,414,6.105408154386969,2023-10-11,2023-10-11,1
3653,11,414,4.325981254205081,2023-10-12,2023-10-12,1
3654,11,414,7.015335241290096,2023-10-18,2023-10-18,1
3655,11,415,19.87611936140754,2023-10-28,2023-10-28,1
3656,11,415,5.76232947768845,2023-10-31,2023-10-31,3
3657,11,415,1.4058218360334997,2023-11-02,2023-11-02,1
3658,11,415,13.509190611314201,2023-11-03,2023-11-03,2
3659,11,415,8.743677333019892,2023-11-04,2023-11-04,2
3660,11,415,12.400324454468546,2023-11-06,2023-11-06,3
3661,11,415,7.730429587787423,2023-11-13,2023-11-13,4
3662,11,415,14.083967281562202,2023-11-21,2023-11-21,2
3663,11,415,4.362663747633162,2023-11-24,2023-11-24,1
3664,11,416,5.185555907020177,2023-11-28,2023-11-28,1
3665,11,416,4.206604466633511,2023-11-30,2023-11-30,2
3666,11,416,7.956702669215819,2023-12-08,2023-12-08,5
3667,11,416,4.33327933585284,2023-12-13,2023-12-13,4
3668,11,416,1.6871553086071092,2023-12-16,2023-12-16,4
3669,11,416,13.513630245809685,2023-12-20,2023-12-20,4
3670,11,417,7.125160872900223,2023-01-04,2023-01-04,5
3671,9,417,13.89652825308654,2023-01-06,2023-01-06,1
3672,11,417,3.3925333829180615,2023-01-08,2023-01-08,4
3673,11,417,23.50874550499616,2023-01-10,2023-01-10,4
3674,11,417,6.10796533304615,2023-01-12,2023-01-12,5
3675,11,417,10.949031392507445,2023-01-15,2023-01-15,4
3676,11,417,17.637180751272982,2023-01-17,2023-01-17,1
3677,9,417,12.929283156554774,2023-01-20,2023-01-20,4
3678,9,417,16.864674426248687,2023-01-22,2023-01-22,4
3679,9,417,7.135955995897462,2023-01-24,2023-01-24,3
3680,11,417,3.1464557934122634,2023-01-29,2023-01-29,4
3681,11,417,12.486544784208283,2023-01-30,2023-01-30,5
3682,11,418,11.998284914034242,2023-02-05,2023-02-05,1
3683,9,418,4.102755088238038,2023-02-09,2023-02-09,4
3684,9,418,19.852562777805183,2023-02-10,2023-02-10,5
3685,9,418,7.55272776811499,2023-02-12,2023-02-12,4
3686,9,418,21.781844709866945,2023-02-13,2023-02-13,5
3687,9,418,3.1154093992001357,2023-02-18,2023-02-18,4
3688,9,418,19.273679692507915,2023-02-20,2023-02-20,3
3689,11,418,13.871148092249983,2023-02-21,2023-02-21,4
3690,11,418,16.559940617762575,2023-02-27,2023-02-27,1
3691,2,419,16.748720810001988,2023-03-02,2023-03-02,1
3692,3,419,2.8180557651371623,2023-03-04,2023-03-04,3
3693,3,419,15.585073595376238,2023-03-07,2023-03-07,2
3694,3,419,4.61572188715553,2023-03-10,2023-03-10,1
3695,2,419,4.75573572378253,2023-03-11,2023-03-11,3
3696,3,419,17.683441289891835,2023-03-13,2023-03-13,5
3697,2,419,7.4131359751532635,2023-03-14,2023-03-14,3
3698,2,419,2.135732964664917,2023-03-16,2023-03-16,1
3699,2,419,2.5456822494526126,2023-03-19,2023-03-19,1
3700,3,419,10.22485144458276,2023-03-25,2023-03-25,1
3701,3,419,16.212727617920976,2023-03-27,2023-03-27,1
3702,3,420,9.95521605702927,2023-04-01,2023-04-01,3
3703,3,420,6.3229545232564135,2023-04-05,2023-04-05,4
3704,2,420,2.4044139190225695,2023-04-07,2023-04-07,1
3705,2,420,3.185938160738242,2023-04-13,2023-04-13,4
3706,3,420,10.8640241639379,2023-04-29,2023-04-29,2
3707,3,421,11.588710802581067,2023-05-02,2023-05-02,5
3708,3,421,2.9248757788822917,2023-05-16,2023-05-16,3
3709,2,421,3.7430850994013394,2023-05-17,2023-05-17,4
3710,2,421,16.627753105168743,2023-05-25,2023-05-25,2
3711,2,421,6.679640549395961,2023-05-26,2023-05-26,3
3712,2,421,4.292340218441099,2023-05-28,2023-05-28,1
3713,3,421,14.792257552681285,2023-05-29,2023-05-29,3
3714,2,422,8.784612157298499,2023-06-05,2023-06-05,2
3715,3,422,12.145213501973668,2023-06-09,2023-06-09,1
3716,2,422,15.636564051179892,2023-06-10,2023-06-10,3
3717,2,422,17.051415901684656,2023-06-12,2023-06-12,1
3718,2,422,14.11014320034874,2023-06-13,2023-06-13,3
3719,3,422,4.2101303694747205,2023-06-17,2023-06-17,5
3720,3,422,13.02882570966294,2023-06-20,2023-06-20,1
3721,3,422,7.183407887356511,2023-06-21,2023-06-21,2
3722,3,422,15.530030919494541,2023-06-24,2023-06-24,4
3723,2,422,9.674168235286547,2023-06-27,2023-06-27,3
3724,3,422,10.10863134086476,2023-06-28,2023-06-28,1
3725,3,422,12.022656581835008,2023-06-29,2023-06-29,1
3726,12,423,5.687277399828736,2023-06-30,2023-06-30,4
3727,12,423,12.305451614457315,2023-07-03,2023-07-03,2
3728,12,423,1.1594189516476188,2023-07-08,2023-07-08,3
3729,10,423,3.3390147661748686,2023-07-13,2023-07-13,3
3730,12,423,2.172521477817981,2023-07-16,2023-07-16,4
3731,12,423,4.097346205738233,2023-07-22,2023-07-22,5
3732,10,423,1.8458686832227245,2023-07-23,2023-07-23,5
3733,12,423,3.551439000338979,2023-07-26,2023-07-26,4
3734,10,423,12.13653937614675,2023-07-28,2023-07-28,4
3735,10,424,4.918731943205677,2023-07-30,2023-07-30,2
3736,12,424,13.35961457064328,2023-08-02,2023-08-02,4
3737,10,424,8.897111665090739,2023-08-03,2023-08-03,2
3738,12,424,5.069195624225909,2023-08-03,2023-08-03,4
3739,10,424,13.102773483283364,2023-08-11,2023-08-11,2
3740,10,424,15.53412404534003,2023-08-12,2023-08-12,1
3741,10,424,3.7914610042181502,2023-08-13,2023-08-13,3
3742,12,424,1.352247385622733,2023-08-18,2023-08-18,5
3743,12,424,2.557527473299435,2023-08-23,2023-08-23,1
3744,12,424,3.5016184251251725,2023-08-25,2023-08-25,3
3745,12,425,10.88297691793168,2023-08-30,2023-08-30,2
3746,10,425,14.674437326697598,2023-09-03,2023-09-03,4
3747,10,425,4.894133529248912,2023-09-04,2023-09-04,4
3748,10,425,13.850737823109336,2023-09-06,2023-09-06,5
3749,10,425,8.535246735233354,2023-09-10,2023-09-10,3
3750,12,425,10.810890970477004,2023-09-13,2023-09-13,3
3751,10,425,13.885179610008615,2023-09-14,2023-09-14,2
3752,10,425,13.035751318136915,2023-09-16,2023-09-16,1
3753,12,425,2.432311774496966,2023-09-22,2023-09-22,3
3754,10,425,5.47176672525587,2023-09-24,2023-09-24,2
3755,11,426,7.7860160766789885,2023-09-29,2023-09-29,1
3756,11,426,7.60895494278377,2023-10-11,2023-10-11,4
3757,11,426,19.739368322627328,2023-10-17,2023-10-17,5
3758,11,426,14.408443364729235,2023-10-19,2023-10-19,2
3759,11,426,1.6878575722749676,2023-10-22,2023-10-22,5
3760,11,426,18.20553624153445,2023-10-26,2023-10-26,4
3761,11,426,11.981329039071797,2023-10-27,2023-10-27,4
3762,11,427,13.765423499467701,2023-10-29,2023-10-29,3
3763,11,427,10.907233896730935,2023-11-01,2023-11-01,1
3764,11,427,1.7964493934945498,2023-11-09,2023-11-09,4
3765,11,427,18.313011881735278,2023-11-14,2023-11-14,1
3766,11,427,15.793311852595686,2023-11-22,2023-11-22,2
3767,11,428,7.57595131557602,2023-11-28,2023-11-28,4
3768,11,428,9.632829779628912,2023-11-29,2023-11-29,2
3769,11,428,17.567304858795495,2023-12-01,2023-12-01,3
3770,11,428,4.467725028415927,2023-12-13,2023-12-13,1
3771,11,428,18.17274763861844,2023-12-16,2023-12-16,1
3772,11,428,5.286412252332642,2023-12-21,2023-12-21,2
3773,11,428,1.0012542317328574,2023-12-25,2023-12-25,4
3774,11,428,19.288878834583773,2023-12-26,2023-12-26,4
3775,11,429,15.100167826344284,2023-01-02,2023-01-02,4
3776,9,429,16.143299359428077,2023-01-04,2023-01-04,5
3777,11,429,3.722186959566171,2023-01-08,2023-01-08,1
3778,9,429,17.513155335609003,2023-01-09,2023-01-09,5
3779,11,429,10.55005151791206,2023-01-11,2023-01-11,2
3780,11,429,21.095157318715838,2023-01-13,2023-01-13,1
3781,9,429,12.136154239875012,2023-01-15,2023-01-15,4
3782,11,429,21.745862583848815,2023-01-15,2023-01-15,2
3783,11,429,14.076927933107024,2023-01-19,2023-01-19,4
3784,9,429,13.549684855750893,2023-01-20,2023-01-20,3
3785,11,429,22.375467227146462,2023-01-21,2023-01-21,4
3786,11,429,3.5993174273019988,2023-01-22,2023-01-22,3
3787,11,429,1.3711874640771438,2023-01-23,2023-01-23,5
3788,11,429,23.080576978472724,2023-01-27,2023-01-27,2
3789,9,430,21.468325406257016,2023-02-02,2023-02-02,3
3790,9,430,3.151506094749204,2023-02-06,2023-02-06,1
3791,11,430,21.471951251131006,2023-02-06,2023-02-06,4
3792,11,430,13.134569011323098,2023-02-08,2023-02-08,1
3793,11,430,13.074443187619268,2023-02-14,2023-02-14,5
3794,11,430,22.039336958502535,2023-02-15,2023-02-15,4
3795,9,430,15.605140143713331,2023-02-16,2023-02-16,2
3796,11,430,18.36342064044603,2023-02-22,2023-02-22,5
3797,11,430,3.822382369086118,2023-02-23,2023-02-23,3
3798,9,430,11.70030714085746,2023-02-26,2023-02-26,1
3799,2,431,9.305889917031912,2023-03-04,2023-03-04,4
3800,3,431,9.216749339859362,2023-03-05,2023-03-05,2
3801,3,431,11.538278067210852,2023-03-08,2023-03-08,3
3802,3,431,3.509630024535709,2023-03-12,2023-03-12,1
3803,2,431,17.06019742068419,2023-03-14,2023-03-14,1
3804,2,431,5.401613385195572,2023-03-17,2023-03-17,3
3805,2,431,14.687581295042424,2023-03-18,2023-03-18,5
3806,2,431,7.284495585021272,2023-03-20,2023-03-20,2
3807,3,431,9.974688466791028,2023-03-21,2023-03-21,4
3808,2,431,15.094761653198965,2023-03-21,2023-03-21,1
3809,3,431,4.44327033034889,2023-03-27,2023-03-27,3
3810,3,431,8.805129079237139,2023-03-30,2023-03-30,2
3811,3,432,14.920748299296504,2023-04-02,2023-04-02,5
3812,2,432,16.00966868140505,2023-04-05,2023-04-05,1
3813,3,432,6.007782936561901,2023-04-06,2023-04-06,5
3814,2,432,15.003211156843065,2023-04-20,2023-04-20,3
3815,3,432,3.2517526442339153,2023-04-22,2023-04-22,1
3816,2,432,6.640263808461022,2023-04-24,2023-04-24,5
3817,2,432,16.564972502137312,2023-04-26,2023-04-26,4
3818,2,432,8.849501978743925,2023-04-27,2023-04-27,4
3819,3,432,17.298169428073145,2023-04-28,2023-04-28,2
3820,3,432,3.3813293216135447,2023-04-29,2023-04-29,5
3821,2,433,13.299196664242059,2023-05-01,2023-05-01,5
3822,3,433,8.428784726560936,2023-05-02,2023-05-02,5
3823,3,433,8.286675119251576,2023-05-06,2023-05-06,1
3824,2,433,11.956930207106057,2023-05-13,2023-05-13,4
3825,3,433,8.479541479036579,2023-05-13,2023-05-13,1
3826,3,433,4.992114782818622,2023-05-22,2023-05-22,3
3827,2,433,1.9368993591945074,2023-05-27,2023-05-27,2
3828,2,434,2.3544516368073016,2023-06-01,2023-06-01,4
3829,3,434,9.912972052070044,2023-06-03,2023-06-03,4
3830,3,434,1.199429663915126,2023-06-06,2023-06-06,4
3831,2,434,8.15860571014374,2023-06-10,2023-06-10,4
3832,2,434,3.7935431506866504,2023-06-14,2023-06-14,3
3833,3,434,7.8436333188320075,2023-06-20,2023-06-20,1
3834,10,435,5.524311788310118,2023-07-03,2023-07-03,5
3835,12,435,8.107979281408145,2023-07-09,2023-07-09,4
3836,12,435,11.461349875028015,2023-07-10,2023-07-10,5
3837,10,435,11.419458827930187,2023-07-12,2023-07-12,3
3838,10,435,7.4605683770586,2023-07-13,2023-07-13,1
3839,10,435,8.403870042357996,2023-07-20,2023-07-20,4
3840,12,435,9.460951166030027,2023-07-22,2023-07-22,4
3841,10,435,4.68120741000312,2023-07-25,2023-07-25,3
3842,12,435,15.354444798562339,2023-07-27,2023-07-27,2
3843,10,435,4.403478576367085,2023-07-28,2023-07-28,4
3844,10,436,9.89321139383869,2023-07-30,2023-07-30,3
3845,12,436,2.891515655144617,2023-07-30,2023-07-30,5
3846,12,436,4.389762587394726,2023-08-09,2023-08-09,2
3847,12,436,13.188898923614937,2023-08-17,2023-08-17,1
3848,10,436,9.924470923965965,2023-08-20,2023-08-20,1
3849,12,436,12.537351432900783,2023-08-24,2023-08-24,3
3850,10,437,4.731405611146629,2023-09-02,2023-09-02,5
3851,10,437,13.016725211030781,2023-09-15,2023-09-15,5
3852,12,437,6.5345475835722,2023-09-15,2023-09-15,1
3853,10,437,8.28497533084383,2023-09-16,2023-09-16,4
3854,10,437,9.547806522432722,2023-09-17,2023-09-17,5
3855,12,437,14.976411548921815,2023-09-23,2023-09-23,4
3856,11,438,9.098707266853381,2023-10-02,2023-10-02,1
3857,11,438,17.495141674096715,2023-10-03,2023-10-03,4
3858,11,438,11.195793025909726,2023-10-10,2023-10-10,1
3859,11,438,10.205012794207258,2023-10-11,2023-10-11,3
3860,11,438,4.638724027040732,2023-10-12,2023-10-12,4
3861,11,438,13.125098964002813,2023-10-20,2023-10-20,3
3862,11,439,10.122703374092367,2023-11-01,2023-11-01,5
3863,11,439,9.631177997741926,2023-11-05,2023-11-05,5
3864,11,439,12.081796644367012,2023-11-11,2023-11-11,1
3865,11,439,11.736068556723337,2023-11-22,2023-11-22,1
3866,11,439,12.71980278425293,2023-11-26,2023-11-26,5
3867,11,440,12.71572680609182,2023-11-30,2023-11-30,1
3868,11,440,2.7287633927330104,2023-12-10,2023-12-10,1
3869,11,440,15.740457880397567,2023-12-12,2023-12-12,5
3870,11,440,14.11722767163387,2023-12-16,2023-12-16,5
3871,11,440,3.4895637338696597,2023-12-22,2023-12-22,2
3872,11,440,16.36657199655607,2023-12-24,2023-12-24,5
3873,11,440,11.509337461721593,2023-12-25,2023-12-25,2
3874,9,441,10.159206074204388,2023-01-01,2023-01-01,2
3875,11,441,8.532775627414026,2023-01-07,2023-01-07,4
3876,11,441,10.254910074412082,2023-01-09,2023-01-09,4
3877,11,441,9.578832608077935,2023-01-10,2023-01-10,1
3878,11,441,20.446587642231773,2023-01-13,2023-01-13,2
3879,9,441,4.978238790109756,2023-01-18,2023-01-18,5
3880,11,441,9.975467132512824,2023-01-20,2023-01-20,2
3881,9,441,13.85008376070952,2023-01-21,2023-01-21,4
3882,11,442,9.238296925108108,2023-02-02,2023-02-02,5
3883,11,442,9.02018365597125,2023-02-03,2023-02-03,1
3884,11,442,22.10426470802505,2023-02-06,2023-02-06,5
3885,9,442,22.788876994672844,2023-02-11,2023-02-11,2
3886,11,442,20.713134995983825,2023-02-13,2023-02-13,2
3887,11,442,7.982544104150933,2023-02-21,2023-02-21,3
3888,9,442,9.228887377027423,2023-02-22,2023-02-22,2
3889,9,442,14.37406492606055,2023-02-26,2023-02-26,4
3890,11,442,15.909590100622026,2023-02-26,2023-02-26,3
3891,9,442,22.847731798772653,2023-02-28,2023-02-28,1
3892,3,443,4.301764149913562,2023-03-03,2023-03-03,2
3893,3,443,3.0130040014820287,2023-03-15,2023-03-15,4
3894,3,443,12.924151484066908,2023-03-16,2023-03-16,5
3895,3,443,17.0491986939031,2023-03-19,2023-03-19,2
3896,2,443,16.796697204833194,2023-03-19,2023-03-19,3
3897,2,443,5.0264347555623115,2023-03-20,2023-03-20,2
3898,3,443,14.183629246778393,2023-03-21,2023-03-21,4
3899,2,443,3.0566919452017633,2023-03-29,2023-03-29,1
3900,3,444,1.158716327142888,2023-04-06,2023-04-06,3
3901,3,444,1.167073090760429,2023-04-08,2023-04-08,2
3902,2,444,5.672427588687431,2023-04-11,2023-04-11,3
3903,2,444,10.682375889361133,2023-04-12,2023-04-12,3
3904,2,444,3.684110248474849,2023-04-15,2023-04-15,5
3905,2,444,14.833267222283144,2023-04-19,2023-04-19,5
3906,2,444,6.148713523591601,2023-04-20,2023-04-20,2
3907,3,444,3.453461356455858,2023-04-20,2023-04-20,4
3908,2,444,15.36271622739326,2023-04-25,2023-04-25,2
3909,3,444,12.508841540122333,2023-04-26,2023-04-26,5
3910,3,444,2.495786966237855,2023-04-29,2023-04-29,1
3911,2,445,14.8656945329362,2023-05-06,2023-05-06,1
3912,2,445,6.485518911056281,2023-05-13,2023-05-13,4
3913,3,445,10.280501436079092,2023-05-22,2023-05-22,5
3914,2,446,5.117053180461642,2023-05-31,2023-05-31,5
3915,2,446,6.783334707117012,2023-06-01,2023-06-01,2
3916,2,446,9.43318092754951,2023-06-03,2023-06-03,2
3917,2,446,2.733925077736059,2023-06-04,2023-06-04,1
3918,3,446,4.819124095426261,2023-06-06,2023-06-06,5
3919,2,446,4.973248351398662,2023-06-07,2023-06-07,2
3920,3,446,6.937855821775473,2023-06-13,2023-06-13,3
3921,2,446,7.523842130452763,2023-06-13,2023-06-13,2
3922,3,446,9.247190716746728,2023-06-15,2023-06-15,2
3923,2,446,16.415573708117055,2023-06-15,2023-06-15,3
3924,3,446,11.192164936775711,2023-06-25,2023-06-25,5
3925,2,446,8.616563369030613,2023-06-26,2023-06-26,4
3926,3,446,4.946629893798344,2023-06-28,2023-06-28,3
3927,2,446,8.457885156265661,2023-06-28,2023-06-28,4
3928,10,447,4.7668202373729605,2023-07-06,2023-07-06,2
3929,12,447,15.911502921999912,2023-07-09,2023-07-09,1
3930,12,447,8.686002380696857,2023-07-14,2023-07-14,3
3931,12,447,5.005916028974938,2023-07-15,2023-07-15,3
3932,12,447,15.992130758212369,2023-07-21,2023-07-21,2
3933,12,447,12.81131602515456,2023-07-22,2023-07-22,3
3934,10,447,14.254967700568569,2023-07-28,2023-07-28,5
3935,10,448,7.070019205369587,2023-08-02,2023-08-02,1
3936,12,448,5.554579744244837,2023-08-07,2023-08-07,3
3937,10,448,14.246152462259392,2023-08-07,2023-08-07,2
3938,10,448,3.5370918814030534,2023-08-08,2023-08-08,4
3939,10,448,1.1531782759324816,2023-08-11,2023-08-11,1
3940,10,448,12.294807496229822,2023-08-19,2023-08-19,5
3941,12,449,10.149374907524136,2023-08-29,2023-08-29,3
3942,12,449,5.479187936674186,2023-09-04,2023-09-04,4
3943,10,449,14.973575050009382,2023-09-09,2023-09-09,1
3944,10,449,11.015168784697188,2023-09-13,2023-09-13,1
3945,12,449,3.4627687965713827,2023-09-15,2023-09-15,1
3946,10,449,6.437108976551247,2023-09-15,2023-09-15,4
3947,12,449,5.31102787698965,2023-09-16,2023-09-16,3
3948,12,449,9.538664385574586,2023-09-22,2023-09-22,4
3949,10,449,3.265506800799745,2023-09-26,2023-09-26,3
3950,12,449,7.139119554541718,2023-09-27,2023-09-27,4
3951,11,450,14.31310988312295,2023-09-28,2023-09-28,5
3952,11,450,13.044462820627311,2023-10-04,2023-10-04,1
3953,11,450,10.873835880887075,2023-10-18,2023-10-18,1
3954,11,451,2.8504287335896743,2023-11-06,2023-11-06,1
3955,11,451,14.558527431640433,2023-11-08,2023-11-08,5
3956,11,451,5.246784747945136,2023-11-18,2023-11-18,3
3957,11,451,15.323794870706125,2023-11-23,2023-11-23,5
3958,11,452,2.1261971601920937,2023-11-28,2023-11-28,2
3959,11,452,13.04861495470033,2023-11-29,2023-11-29,1
3960,11,452,6.233644454939134,2023-12-09,2023-12-09,5
3961,11,452,14.445917470523463,2023-12-23,2023-12-23,5
3962,11,452,15.807145362650294,2023-12-26,2023-12-26,2
3963,9,453,21.315150359892247,2023-01-01,2023-01-01,5
3964,11,453,10.919632410571872,2023-01-01,2023-01-01,5
3965,9,453,6.426237717281906,2023-01-04,2023-01-04,5
3966,11,453,8.536232398313523,2023-01-16,2023-01-16,4
3967,9,453,8.978819351702294,2023-01-18,2023-01-18,5
3968,11,453,19.154326319733105,2023-01-19,2023-01-19,1
3969,11,453,12.967651464864382,2023-01-20,2023-01-20,4
3970,11,453,14.940161324178936,2023-01-21,2023-01-21,4
3971,9,454,15.794308184958979,2023-02-01,2023-02-01,5
3972,9,454,7.215297725881059,2023-02-02,2023-02-02,5
3973,11,454,11.015762060242421,2023-02-03,2023-02-03,3
3974,9,454,16.272430113592844,2023-02-12,2023-02-12,2
3975,11,454,1.9588151045563205,2023-02-14,2023-02-14,4
3976,11,454,3.135899895392573,2023-02-24,2023-02-24,3
3977,9,454,14.96469353884061,2023-02-24,2023-02-24,1
3978,11,454,13.038701348070484,2023-02-25,2023-02-25,1
3979,9,454,6.7401742238972675,2023-02-25,2023-02-25,4
3980,9,454,14.848127183234784,2023-02-26,2023-02-26,4
3981,11,454,20.710736153042408,2023-03-01,2023-03-01,5
3982,2,455,15.470353031824681,2023-03-04,2023-03-04,1
3983,2,455,5.155474196468412,2023-03-11,2023-03-11,1
3984,2,455,7.616547303721647,2023-03-14,2023-03-14,4
3985,2,455,11.85417001259867,2023-03-22,2023-03-22,5
3986,2,455,1.5184950104280708,2023-03-23,2023-03-23,4
3987,2,455,6.819342527417375,2023-03-26,2023-03-26,3
3988,2,455,14.154551303386398,2023-03-28,2023-03-28,4
3989,3,455,14.61373269881979,2023-03-29,2023-03-29,4
3990,3,456,14.91581492251625,2023-04-04,2023-04-04,1
3991,2,456,14.527841754472183,2023-04-07,2023-04-07,4
3992,3,456,9.060410354106896,2023-04-10,2023-04-10,5
3993,3,456,13.24142092813239,2023-04-12,2023-04-12,2
3994,3,456,11.483619029352587,2023-04-16,2023-04-16,5
3995,2,456,10.389488779747884,2023-04-21,2023-04-21,4
3996,2,456,0.930604427440118,2023-04-25,2023-04-25,2
3997,3,456,8.985026138160839,2023-04-29,2023-04-29,2
3998,2,457,11.858687016277017,2023-05-01,2023-05-01,3
3999,2,457,4.764856025812702,2023-05-06,2023-05-06,5
4000,2,457,7.770030635347882,2023-05-14,2023-05-14,2
4001,2,457,12.123339586387841,2023-05-16,2023-05-16,1
4002,3,457,9.293351708942467,2023-05-18,2023-05-18,4
4003,3,457,7.256641396785558,2023-05-20,2023-05-20,4
4004,3,457,7.6175337762111015,2023-05-23,2023-05-23,4
4005,3,457,17.928914008465682,2023-05-25,2023-05-25,4
4006,2,457,9.38620340243016,2023-05-26,2023-05-26,5
4007,2,457,15.442041152165011,2023-05-27,2023-05-27,1
4008,3,458,8.340728680384244,2023-06-17,2023-06-17,3
4009,3,458,17.518441096960192,2023-06-19,2023-06-19,1
4010,2,458,15.585569385819198,2023-06-27,2023-06-27,3
4011,3,458,13.5703554741012,2023-06-27,2023-06-27,1
4012,3,458,8.241849698684206,2023-06-29,2023-06-29,1
4013,12,459,11.967711903812333,2023-07-02,2023-07-02,2
4014,10,459,1.5773417599219777,2023-07-02,2023-07-02,4
4015,10,459,3.871398828256085,2023-07-13,2023-07-13,4
4016,12,459,11.528623011280217,2023-07-17,2023-07-17,3
4017,10,459,3.80191832777803,2023-07-21,2023-07-21,3
